Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,county
2018,92223,172,32.3,All Ages,Riverside
2018,92225,117,52.9,All Ages,Riverside
2018,92227,320,112.1,All Ages,Imperial
2018,92230,29,97.9,All Ages,Riverside
2018,92231,128,30.4,All Ages,Imperial
2018,92233,28,44.6,All Ages,Imperial
2018,92234,141,28,All Ages,Riverside
2018,92236,197,41.9,All Ages,Riverside
2018,92240,197,52.6,All Ages,Riverside
2018,92241,25,32.1,All Ages,Riverside
2018,92243,358,67.2,All Ages,Imperial
2018,92249,39,47.1,All Ages,Imperial
2018,92250,46,55.7,All Ages,Imperial
2018,92251,153,72.8,All Ages,Imperial
2018,92252,56,70.8,All Ages,San Bernardino
2018,92253,63,21,All Ages,Riverside
2018,92254,26,16.1,All Ages,Riverside
2018,92257,15,76.9,All Ages,Imperial
2018,92260,43,19.4,All Ages,Riverside
2018,92262,76,30.8,All Ages,Riverside
2018,92264,35,33,All Ages,Riverside
2018,92270,17,12.6,All Ages,Riverside
2018,92274,61,20.5,All Ages,Riverside
2018,92276,24,35.7,All Ages,Riverside
2018,92277,91,36.1,All Ages,San Bernardino
2018,92281,30,101.8,All Ages,Imperial
2018,92284,137,57.3,All Ages,San Bernardino
2018,92301,295,80.7,All Ages,San Bernardino
2018,92307,310,83.4,All Ages,San Bernardino
2018,92308,210,54.4,All Ages,San Bernardino
2018,92311,370,113.9,All Ages,San Bernardino
2018,92313,51,44.2,All Ages,San Bernardino
2018,92314,47,42,All Ages,San Bernardino
2018,92315,42,85.1,All Ages,San Bernardino
2018,92316,157,47.5,All Ages,San Bernardino
2018,92320,22,27.4,All Ages,Riverside
2018,92324,323,52.6,All Ages,San Bernardino
2018,92325,51,69.5,All Ages,San Bernardino
2018,92335,452,41.4,All Ages,San Bernardino
2018,92336,288,27.7,All Ages,San Bernardino
2018,92337,110,27,All Ages,San Bernardino
2018,92342,14,25.8,All Ages,San Bernardino
2018,92344,79,34.6,All Ages,San Bernardino
2018,92345,363,43.5,All Ages,San Bernardino
2018,92346,255,45.2,All Ages,San Bernardino
2018,92352,19,30.2,All Ages,San Bernardino
2018,92354,47,20.4,All Ages,San Bernardino
2018,92356,19,31.3,All Ages,San Bernardino
2018,92359,20,25.2,All Ages,San Bernardino
2018,92363,36,75.8,All Ages,San Bernardino
2018,92371,47,26.5,All Ages,San Bernardino
2018,92372,16,29.7,All Ages,San Bernardino
2018,92373,61,20.5,All Ages,San Bernardino
2018,92374,135,33.3,All Ages,San Bernardino
2018,92376,468,55.7,All Ages,San Bernardino
2018,92377,71,34.4,All Ages,San Bernardino
2018,92382,24,49.8,All Ages,San Bernardino
2018,92386,13,65.6,All Ages,San Bernardino
2018,92392,404,68.2,All Ages,San Bernardino
2018,92394,250,62.1,All Ages,San Bernardino
2018,92395,364,81.1,All Ages,San Bernardino
2018,92399,134,24.8,All Ages,San Bernardino
2018,92401,51,294.2,All Ages,San Bernardino
2018,92404,579,90.1,All Ages,San Bernardino
2018,92405,324,106,All Ages,San Bernardino
2018,92407,361,56.8,All Ages,San Bernardino
2018,92408,69,43.5,All Ages,San Bernardino
2018,92410,470,89.9,All Ages,San Bernardino
2018,92411,256,94.8,All Ages,San Bernardino
2018,92501,151,70.3,All Ages,Riverside
2018,92503,423,44.2,All Ages,Riverside
2018,92504,232,41.1,All Ages,Riverside
2018,92505,217,41.6,All Ages,Riverside
2018,92506,157,36.1,All Ages,Riverside
2018,92507,231,44,All Ages,Riverside
2018,92508,94,26.7,All Ages,Riverside
2018,92509,324,39.7,All Ages,Riverside
2018,92530,280,47.2,All Ages,Riverside
2018,92532,83,31.9,All Ages,Riverside
2018,92536,12,35.4,All Ages,Riverside
2018,92539,22,57.5,All Ages,Riverside
2018,92543,251,78.4,All Ages,Riverside
2018,92544,205,43.7,All Ages,Riverside
2018,92545,216,55.4,All Ages,Riverside
2018,92548,25,35.1,All Ages,Riverside
2018,92551,196,56.5,All Ages,Riverside
2018,92553,454,59.5,All Ages,Riverside
2018,92555,213,49.3,All Ages,Riverside
2018,92557,206,40.1,All Ages,Riverside
2018,92562,207,33.1,All Ages,Riverside
2018,92563,218,30.7,All Ages,Riverside
2018,92567,25,24,All Ages,Riverside
2018,92570,283,46.9,All Ages,Riverside
2018,92571,260,42.2,All Ages,Riverside
2018,92582,93,50.1,All Ages,Riverside
2018,92583,229,70.1,All Ages,Riverside
2018,92584,166,33.3,All Ages,Riverside
2018,92585,82,36.4,All Ages,Riverside
2018,92586,88,67.2,All Ages,Riverside
2018,92587,45,26.9,All Ages,Riverside
2018,92591,105,22.9,All Ages,Riverside
2018,92592,197,25.1,All Ages,Riverside
2018,92595,134,38.6,All Ages,Riverside
2018,92596,80,25.1,All Ages,Riverside
2018,92602,33,13.7,All Ages,Orange
2018,92603,23,11,All Ages,Orange
2018,92604,61,23.8,All Ages,Orange
2018,92606,50,22.3,All Ages,Orange
2018,92612,34,13.2,All Ages,Orange
2018,92614,46,17.5,All Ages,Orange
2018,92617,12,25.2,All Ages,Orange
2018,92618,68,19,All Ages,Orange
2018,92620,70,13.5,All Ages,Orange
2018,92624,15,20.2,All Ages,Orange
2018,92625,13,10.8,All Ages,Orange
2018,92626,116,23.8,All Ages,Orange
2018,92627,221,33.6,All Ages,Orange
2018,92629,41,17,All Ages,Orange
2018,92630,110,16.9,All Ages,Orange
2018,92637,50,80.1,All Ages,Orange
2018,92646,124,23.6,All Ages,Orange
2018,92647,167,28,All Ages,Orange
2018,92648,82,19.9,All Ages,Orange
2018,92649,59,18.4,All Ages,Orange
2018,92651,36,16.5,All Ages,Orange
2018,92653,50,17.8,All Ages,Orange
2018,92655,32,42.8,All Ages,Orange
2018,92656,73,14,All Ages,Orange
2018,92657,12,10.1,All Ages,Orange
2018,92660,51,16.3,All Ages,Orange
2018,92663,41,19.2,All Ages,Orange
2018,92672,49,12.7,All Ages,Orange
2018,92673,35,12.6,All Ages,Orange
2018,92675,56,16.1,All Ages,Orange
2018,92677,102,16.9,All Ages,Orange
2018,92679,30,9.4,All Ages,Orange
2018,92683,259,28.6,All Ages,Orange
2018,92688,49,10.4,All Ages,Orange
2018,92691,86,18.2,All Ages,Orange
2018,92692,88,20.5,All Ages,Orange
2018,92694,30,12.9,All Ages,Orange
2018,92701,231,40,All Ages,Orange
2018,92703,262,35.4,All Ages,Orange
2018,92704,285,30.6,All Ages,Orange
2018,92705,114,27.9,All Ages,Orange
2018,92706,141,37.4,All Ages,Orange
2018,92707,203,29.9,All Ages,Orange
2018,92708,108,21.4,All Ages,Orange
2018,92780,182,31.1,All Ages,Orange
2018,92782,45,16.2,All Ages,Orange
2018,92801,254,37.8,All Ages,Orange
2018,92802,200,43,All Ages,Orange
2018,92804,373,41,All Ages,Orange
2018,92805,363,45.4,All Ages,Orange
2018,92806,143,35.1,All Ages,Orange
2018,92807,79,24.2,All Ages,Orange
2018,92808,20,11.1,All Ages,Orange
2018,92821,59,14.7,All Ages,Orange
2018,92831,146,41.8,All Ages,Orange
2018,92832,99,36.7,All Ages,Orange
2018,92833,140,26,All Ages,Orange
2018,92835,53,25.3,All Ages,Orange
2018,92840,180,32.2,All Ages,Orange
2018,92841,76,23.7,All Ages,Orange
2018,92843,193,39.5,All Ages,Orange
2018,92844,62,26.2,All Ages,Orange
2018,92845,26,17.1,All Ages,Orange
2018,92860,54,21.3,All Ages,Riverside
2018,92865,67,33.7,All Ages,Orange
2018,92866,43,28.8,All Ages,Orange
2018,92867,92,20.7,All Ages,Orange
2018,92868,87,37,All Ages,Orange
2018,92869,84,22.2,All Ages,Orange
2018,92870,140,26.3,All Ages,Orange
2018,92879,166,34.2,All Ages,Riverside
2018,92880,172,20.6,All Ages,Riverside
2018,92881,47,15.1,All Ages,Riverside
2018,92882,228,31.8,All Ages,Riverside
2018,92883,70,21.1,All Ages,Riverside
2018,92886,85,18.5,All Ages,Orange
2018,92887,29,17.9,All Ages,Orange
2018,93001,120,37.2,All Ages,Ventura
2018,93003,152,32.8,All Ages,Ventura
2018,93004,70,24.9,All Ages,Ventura
2018,93010,88,21.7,All Ages,Ventura
2018,93012,63,17.1,All Ages,Ventura
2018,93013,31,20.8,All Ages,Santa Barbara
2018,93015,48,25,All Ages,Ventura
2018,93021,84,23.2,All Ages,Ventura
2018,93022,26,65.9,All Ages,Ventura
2018,93023,41,20.7,All Ages,Ventura
2018,93030,296,47.6,All Ages,Ventura
2018,93033,259,28.7,All Ages,Ventura
2018,93035,71,25.9,All Ages,Ventura
2018,93036,168,33.4,All Ages,Ventura
2018,93041,77,34.2,All Ages,Ventura
2018,93060,118,33.6,All Ages,Ventura
2018,93063,207,37.9,All Ages,Ventura
2018,93065,235,33.1,All Ages,Ventura
2018,93101,86,27.1,All Ages,Santa Barbara
2018,93103,66,37,All Ages,Santa Barbara
2018,93105,46,21.8,All Ages,Santa Barbara
2018,93108,12,13,All Ages,Santa Barbara
2018,93109,22,19.8,All Ages,Santa Barbara
2018,93110,30,20.7,All Ages,Santa Barbara
2018,93111,44,26.3,All Ages,Santa Barbara
2018,93117,87,20.9,All Ages,Santa Barbara
2018,93202,43,123.9,All Ages,Kings
2018,93203,72,30.2,All Ages,Kern
2018,93204,42,28.6,All Ages,Kings
2018,93205,16,102,All Ages,Kern
2018,93210,49,28.5,All Ages,Fresno
2018,93212,66,31.7,All Ages,Kings
2018,93215,262,47.3,All Ages,Kern
2018,93219,51,45,All Ages,Tulare
2018,93221,48,31.7,All Ages,Tulare
2018,93223,50,39.7,All Ages,Tulare
2018,93225,15,25.4,All Ages,Kern
2018,93230,477,68.3,All Ages,Kings
2018,93234,28,32.9,All Ages,Fresno
2018,93235,16,26.6,All Ages,Tulare
2018,93239,12,52.4,All Ages,Kings
2018,93240,39,91,All Ages,Kern
2018,93241,77,40.3,All Ages,Kern
2018,93242,13,38.4,All Ages,Fresno
2018,93245,177,43.8,All Ages,Kings
2018,93247,65,33.2,All Ages,Tulare
2018,93250,51,32.5,All Ages,Kern
2018,93256,17,18.9,All Ages,Tulare
2018,93257,331,39.4,All Ages,Tulare
2018,93263,60,24.3,All Ages,Kern
2018,93267,20,26.4,All Ages,Tulare
2018,93268,25,13.6,All Ages,Kern
2018,93270,12,19.4,All Ages,Tulare
2018,93274,227,28.5,All Ages,Tulare
2018,93277,124,24.8,All Ages,Tulare
2018,93280,85,26.9,All Ages,Kern
2018,93286,22,20.2,All Ages,Tulare
2018,93291,168,26.4,All Ages,Tulare
2018,93292,120,28.7,All Ages,Tulare
2018,93301,213,164,All Ages,Kern
2018,93304,430,79.5,All Ages,Kern
2018,93305,386,98.1,All Ages,Kern
2018,93306,348,49,All Ages,Kern
2018,93307,546,57,All Ages,Kern
2018,93308,285,51.9,All Ages,Kern
2018,93309,254,42.9,All Ages,Kern
2018,93311,93,18.7,All Ages,Kern
2018,93312,136,22.2,All Ages,Kern
2018,93313,195,35.1,All Ages,Kern
2018,93314,40,13.1,All Ages,Kern
2018,93401,60,24.9,All Ages,San Luis Obispo
2018,93402,57,49.2,All Ages,San Luis Obispo
2018,93405,35,17.5,All Ages,San Luis Obispo
2018,93420,79,30.8,All Ages,San Luis Obispo
2018,93422,60,19,All Ages,San Luis Obispo
2018,93433,37,27.1,All Ages,San Luis Obispo
2018,93434,33,40.4,All Ages,Santa Barbara
2018,93436,196,34.9,All Ages,Santa Barbara
2018,93442,24,20.5,All Ages,San Luis Obispo
2018,93444,52,27.9,All Ages,San Luis Obispo
2018,93445,36,52.4,All Ages,San Luis Obispo
2018,93446,119,26.6,All Ages,San Luis Obispo
2018,93451,13,29,All Ages,San Luis Obispo
2018,93453,14,50,All Ages,San Luis Obispo
2018,93454,150,38.8,All Ages,Santa Barbara
2018,93455,119,29.8,All Ages,Santa Barbara
2018,93458,210,31.9,All Ages,Santa Barbara
2018,93463,15,17.7,All Ages,Santa Barbara
2018,93465,28,31.9,All Ages,San Luis Obispo
2018,93501,62,107.9,All Ages,Kern
2018,93505,94,66.9,All Ages,Kern
2018,93510,27,42,All Ages,Los Angeles
2018,93514,44,34.6,All Ages,Inyo
2018,93516,20,95.5,All Ages,Kern
2018,93527,13,69.9,All Ages,Kern
2018,93534,498,119.8,All Ages,Los Angeles
2018,93535,857,108.7,All Ages,Los Angeles
2018,93536,304,41.7,All Ages,Los Angeles
2018,93543,66,52.7,All Ages,Los Angeles
2018,93546,60,57.9,All Ages,Mono
2018,93550,723,88.5,All Ages,Los Angeles
2018,93551,212,40.9,All Ages,Los Angeles
2018,93552,240,58.4,All Ages,Los Angeles
2018,93555,164,52.5,All Ages,Kern
2018,93560,103,50.9,All Ages,Kern
2018,93561,96,30.2,All Ages,Kern
2018,93591,59,68.2,All Ages,Los Angeles
2018,93609,45,72.8,All Ages,Fresno
2018,93610,75,35.7,All Ages,Madera
2018,93611,117,27.1,All Ages,Fresno
2018,93612,268,75.2,All Ages,Fresno
2018,93614,35,39.4,All Ages,Madera
2018,93615,26,33.5,All Ages,Tulare
2018,93616,29,112.2,All Ages,Fresno
2018,93618,162,46.4,All Ages,Tulare
2018,93619,98,25.5,All Ages,Fresno
2018,93620,82,74.1,All Ages,Merced
2018,93622,58,54.6,All Ages,Fresno
2018,93625,51,64.7,All Ages,Fresno
2018,93630,82,36.5,All Ages,Fresno
2018,93631,93,53.1,All Ages,Fresno
2018,93635,386,88.9,All Ages,Merced
2018,93636,37,36.1,All Ages,Madera
2018,93637,254,63.3,All Ages,Madera
2018,93638,366,59.6,All Ages,Madera
2018,93640,73,48.7,All Ages,Fresno
2018,93644,29,53.9,All Ages,Madera
2018,93646,79,66.8,All Ages,Fresno
2018,93647,64,48.2,All Ages,Tulare
2018,93648,175,93.6,All Ages,Fresno
2018,93650,36,97.5,All Ages,Fresno
2018,93654,198,61.1,All Ages,Fresno
2018,93656,33,51.1,All Ages,Fresno
2018,93657,188,47.2,All Ages,Fresno
2018,93660,13,21.1,All Ages,Fresno
2018,93662,343,104.9,All Ages,Fresno
2018,93675,13,41.7,All Ages,Fresno
2018,93701,183,135.7,All Ages,Fresno
2018,93702,508,98,All Ages,Fresno
2018,93703,377,100.4,All Ages,Fresno
2018,93704,211,86.6,All Ages,Fresno
2018,93705,446,105,All Ages,Fresno
2018,93706,500,107.3,All Ages,Fresno
2018,93710,187,71.8,All Ages,Fresno
2018,93711,120,35.8,All Ages,Fresno
2018,93720,158,34.2,All Ages,Fresno
2018,93721,65,102.4,All Ages,Fresno
2018,93722,681,78.4,All Ages,Fresno
